,player_name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,position,date_of_birth,age,nationality,club_name,league_name,season,year,position_index
10092,James Chester,0,0,0,0,0,23,222,0,0,0,0,2020-01-18T15:00:00Z,0,4,0,0,0,0,23,0,4301,1,1,0,0,-20,89,109,43,FALSE,0,23,Centre-Back,1/23/1989,30,Wales,Aston Villa,Premier League,2019/2020,2019,2
10093,Dan Gosling,0,0,-2,0,0.8,81,227,1,0,2.7,9.4,2020-01-18T15:00:00Z,85,14,0,0,0,0,23,0,8249,0,1,17,2,-637,955,1592,49,FALSE,0,23,Central Midfield,2/1/1990,29,England,AFC Bournemouth,Premier League,2019/2020,2019,3
10094,Jack Cork,0,0,12,0,11.5,102,223,1,0,3.1,19.6,2020-01-19T14:00:00Z,90,9,0,0,0,0,23,0,12400,1,2,0,2,-241,101,342,49,TRUE,0,23,Defensive Midfield,6/25/1989,30,England,Burnley FC,Premier League,2019/2020,2019,3
10095,Grady Diangana,0,0,0,0,0,398,230,0,0,0,0,2020-01-18T15:00:00Z,0,8,0,0,0,0,23,0,4507,1,1,0,0,-23,132,155,44,TRUE,0,23,Left Winger,4/19/1998,21,England,West Ham United,Premier League,2019/2020,2019,4
10096,Craig Dawson,0,0,21,1,0.3,439,229,0,0,1.7,17,2020-01-18T12:30:00Z,90,17,0,0,0,0,23,0,11680,0,0,0,6,198,557,359,48,TRUE,0,23,Centre-Back,5/6/1990,29,England,Watford FC,Premier League,2019/2020,2019,2
10097,John McGinn,0,0,0,0,0,31,222,0,0,0,0,2020-01-18T15:00:00Z,0,4,0,0,0,0,23,0,230283,1,1,0,0,-22382,56,22438,55,FALSE,0,23,Central Midfield,10/18/1994,24,Scotland,Aston Villa,Premier League,2019/2020,2019,3
10098,Scott Dann,0,0,0,0,0,127,225,0,0,0,0,2020-01-18T15:00:00Z,0,11,0,0,0,0,23,0,10948,2,2,0,0,-144,60,204,43,FALSE,0,23,Centre-Back,2/14/1987,32,England,Crystal Palace,Premier League,2019/2020,2019,2
10099,Ilkay Gündogan,0,0,16,0,42.6,222,225,2,0,6.6,18.4,2020-01-18T15:00:00Z,90,7,0,0,0,0,23,0,93710,2,2,5,2,-502,4023,4525,52,TRUE,0,23,Central Midfield,10/24/1990,28,Germany,Manchester City,Premier League,2019/2020,2019,3
10100,Lewis Cook,0,0,5,0,0.2,79,227,0,0,0.5,5,2020-01-18T15:00:00Z,4,14,0,0,0,0,23,0,3220,0,1,0,1,21,291,270,50,FALSE,0,23,Central Midfield,2/3/1997,22,England,AFC Bournemouth,Premier League,2019/2020,2019,3
10101,Adama Traoré,2,2,35,0,26.5,417,228,2,0,9.1,44,2020-01-18T15:00:00Z,90,16,0,0,0,0,23,0,1205756,3,2,20,10,-72037,84167,156204,57,FALSE,0,23,Right Winger,1/25/1996,23,Spain,Wolverhampton Wanderers,Premier League,2019/2020,2019,4
10102,Divock Origi,0,0,3,0,0,188,224,0,0,0.2,2,2020-01-19T16:30:00Z,7,12,0,0,0,0,23,0,187817,0,2,0,1,-4122,2532,6654,52,TRUE,0,23,Centre-Forward,4/18/1995,24,Belgium,Liverpool FC,Premier League,2019/2020,2019,5
10103,Mamadou Sakho,0,0,0,0,0,125,225,0,0,0,0,2020-01-18T15:00:00Z,0,11,0,0,0,0,23,0,5380,2,2,0,0,-255,15,270,50,FALSE,0,23,Centre-Back,2/13/1990,29,France,Crystal Palace,Premier League,2019/2020,2019,2
10104,Danny Ward,0,0,0,0,0,170,223,0,0,0,0,2020-01-19T14:00:00Z,0,5,0,0,0,0,23,0,12063,1,2,0,0,-112,45,157,43,FALSE,0,23,Goalkeeper,6/22/1993,26,Wales,Leicester City,Premier League,2019/2020,2019,1
10105,Beram Kayal,0,0,0,0,0,56,222,0,0,0,0,2020-01-18T15:00:00Z,0,2,0,0,0,0,23,0,14725,1,1,0,0,-1057,215,1272,43,TRUE,0,23,Central Midfield,5/2/1988,31,Israel,Brighton & Hove Albion,Premier League,2019/2020,2019,3
10106,Eric Bailly,0,0,0,0,0,228,224,0,0,0,0,2020-01-19T16:30:00Z,0,10,0,0,0,0,23,0,2320,0,2,0,0,-9,20,29,49,FALSE,0,23,Centre-Back,4/12/1994,25,Cote d'Ivoire,Manchester United,Premier League,2019/2020,2019,2
10107,Shane Long,0,1,29,0,0.4,315,228,2,1,5.9,33.2,2020-01-18T15:00:00Z,70,20,0,0,0,0,23,0,135461,3,2,25,7,1940,5390,3450,46,TRUE,0,23,Centre-Forward,1/22/1987,32,Ireland,Southampton FC,Premier League,2019/2020,2019,5
10108,Nathaniel Phillips,0,0,0,0,0,589,224,0,0,0,0,2020-01-19T16:30:00Z,0,12,0,0,0,0,23,0,279,0,2,0,0,-9,47,56,40,TRUE,0,23,Centre-Back,3/21/1997,22,England,Liverpool FC,Premier League,2019/2020,2019,2
10109,Sean Longstaff,0,0,5,0,0.4,270,226,0,0,0.5,4.4,2020-01-18T17:30:00Z,19,6,0,0,0,0,23,0,20586,0,1,0,1,173,712,539,50,TRUE,0,23,Central Midfield,10/30/1997,21,England,Newcastle United,Premier League,2019/2020,2019,3
10110,Jordan Ayew,0,0,4,0,2.2,468,225,2,0,1.2,8.2,2020-01-18T15:00:00Z,90,11,0,0,0,0,23,0,547923,2,2,2,1,27585,63174,35589,50,FALSE,1,23,Centre-Forward,9/11/1991,27,Ghana,Crystal Palace,Premier League,2019/2020,2019,5
10111,Lucas Torreira,0,0,13,0,6.7,19,221,1,0,2.8,14.6,2020-01-18T15:00:00Z,90,15,0,0,0,0,23,0,88896,1,1,7,2,-5558,1168,6726,47,TRUE,0,23,Defensive Midfield,2/11/1996,23,Uruguay,Arsenal FC,Premier League,2019/2020,2019,3
10112,Victor Lindelöf,0,0,12,0,0.7,225,224,2,0,2.1,20.4,2020-01-19T16:30:00Z,90,10,0,0,0,0,23,0,93309,0,2,0,1,-2817,1718,4535,53,FALSE,0,23,Centre-Back,7/17/1994,24,Sweden,Manchester United,Premier League,2019/2020,2019,2
10113,Fraser Forster,0,0,0,0,0,317,228,0,0,0,0,2020-01-18T15:00:00Z,0,20,0,0,0,0,23,0,23386,3,2,0,0,-311,51,362,43,TRUE,0,23,Goalkeeper,3/17/1988,31,England,Southampton FC,Premier League,2019/2020,2019,1
10114,Winston Reid,0,0,0,0,0,383,230,0,0,0,0,2020-01-18T15:00:00Z,0,8,0,0,0,0,23,0,359304,1,1,0,0,8175,20835,12660,39,TRUE,0,23,Centre-Back,7/3/1988,30,New Zealand,West Ham United,Premier League,2019/2020,2019,2
10115,Wes Morgan,0,0,0,0,0,165,223,0,0,0,0,2020-01-19T14:00:00Z,0,5,0,0,0,0,23,0,45791,1,2,0,0,-2017,323,2340,41,FALSE,0,23,Centre-Back,1/21/1984,35,Jamaica,Leicester City,Premier League,2019/2020,2019,2
10116,Brandon Williams,0,0,4,0,2,549,224,1,0,1.2,7.8,2020-01-19T16:30:00Z,74,10,0,0,0,0,23,0,291901,0,2,2,2,115257,126292,11035,41,FALSE,0,23,Left-Back,9/3/2000,18,England,Manchester United,Premier League,2019/2020,2019,2
10117,Paul Pogba,0,0,0,0,0,238,224,0,0,0,0,2020-01-19T16:30:00Z,0,10,0,0,0,0,23,0,217287,0,2,0,0,-9402,55,9457,84,FALSE,0,23,Central Midfield,3/15/1993,26,France,Manchester United,Premier League,2019/2020,2019,3
10118,Billy Gilmour,0,0,0,0,0,533,226,0,0,0,0,2020-01-18T17:30:00Z,0,13,0,0,0,0,23,0,1793,0,1,0,0,-20,48,68,45,FALSE,0,23,Central Midfield,6/11/2001,18,Scotland,Chelsea FC,Premier League,2019/2020,2019,3
10119,Jürgen Locadia,0,0,0,0,0,45,222,0,0,0,0,2020-01-18T15:00:00Z,0,2,0,0,0,0,23,0,5552,1,1,0,0,-51,15,66,52,TRUE,0,23,Centre-Forward,11/7/1993,25,Netherlands,Brighton & Hove Albion,Premier League,2019/2020,2019,5
10120,Roberto Pereyra,0,0,2,0,0.6,369,229,0,0,0.2,0,2020-01-18T12:30:00Z,11,17,0,0,0,0,23,0,46056,0,0,2,1,418,1086,668,56,TRUE,0,23,Attacking Midfield,1/7/1991,28,Argentina,Watford FC,Premier League,2019/2020,2019,4
10121,Leon Clarke,0,0,0,0,0,547,221,0,0,0,0,2020-01-18T15:00:00Z,0,1,0,0,0,0,23,0,5945,1,1,0,0,-237,149,386,45,FALSE,0,23,Centre-Forward,2/10/1985,34,England,Sheffield United,Premier League,2019/2020,2019,5
10122,Eldin Jakupovic,0,0,0,0,0,169,223,0,0,0,0,2020-01-19T14:00:00Z,0,5,0,0,0,0,23,0,6504,1,2,0,0,-45,41,86,43,FALSE,0,23,Goalkeeper,10/2/1984,34,Switzerland,Leicester City,Premier League,2019/2020,2019,1
10123,David McGoldrick,0,0,0,0,0,303,221,0,0,0,0,2020-01-18T15:00:00Z,0,1,0,0,0,0,23,0,15995,1,1,0,0,-656,1003,1659,54,FALSE,0,23,Centre-Forward,11/29/1987,31,Ireland,Sheffield United,Premier League,2019/2020,2019,5
10124,Jamaal Lascelles,0,0,23,1,0.3,258,226,0,0,2.5,22.8,2020-01-18T17:30:00Z,90,6,0,0,0,0,23,0,168488,0,1,2,6,-395,4361,4756,42,TRUE,0,23,Centre-Back,11/11/1993,25,England,Newcastle United,Premier League,2019/2020,2019,2
10125,Enda Stevens,0,1,19,0,30.4,291,221,1,0,7.5,32.8,2020-01-18T15:00:00Z,90,1,0,0,0,0,23,0,170495,1,1,12,3,313,7479,7166,51,FALSE,0,23,Left-Back,7/9/1990,28,Ireland,Sheffield United,Premier League,2019/2020,2019,2
10126,Raheem Sterling,0,0,9,0,13.5,214,225,1,0,6.6,0,2020-01-18T15:00:00Z,88,7,0,0,0,0,23,0,1547088,2,2,52,2,-112361,23562,135923,118,TRUE,0,23,Left Winger,12/8/1994,24,England,Manchester City,Premier League,2019/2020,2019,4
10127,Nick Pope,0,3,40,0,0,93,223,1,0,7.4,74.2,2020-01-19T14:00:00Z,90,9,0,0,1,0,23,7,918844,1,2,0,12,-42494,21300,63794,46,TRUE,0,23,Goalkeeper,4/19/1992,27,England,Burnley FC,Premier League,2019/2020,2019,1
10128,Brandon Pierrick,0,0,0,0,0,580,225,0,0,0,0,2020-01-18T15:00:00Z,0,11,0,0,0,0,23,0,209,2,2,0,0,10,36,26,45,FALSE,0,23,Attacking Midfield,12/10/2001,17,England,Crystal Palace,Premier League,2019/2020,2019,4
10129,Steven Alzate,0,0,7,0,4.1,537,222,1,0,1.4,9.4,2020-01-18T15:00:00Z,90,2,0,0,0,0,23,0,8431,1,1,0,2,290,1148,858,45,TRUE,0,23,Central Midfield,9/8/1998,20,Colombia,Brighton & Hove Albion,Premier League,2019/2020,2019,3
10130,Jamal Lewis,0,0,0,0,0,276,227,0,0,0,0,2020-01-18T15:00:00Z,0,3,0,0,0,0,23,0,17772,0,1,0,0,-174,374,548,45,TRUE,0,23,Left-Back,1/25/1998,21,Northern Ireland,Norwich City,Premier League,2019/2020,2019,2
10131,David de Gea,0,0,11,0,0,235,224,2,0,1.7,16.8,2020-01-19T16:30:00Z,90,10,0,0,0,0,23,3,862696,0,2,0,1,-17134,3851,20985,54,FALSE,1,23,Goalkeeper,11/7/1990,28,Spain,Manchester United,Premier League,2019/2020,2019,1
10132,Charlie Daniels,0,0,0,0,0,60,227,0,0,0,0,2020-01-18T15:00:00Z,0,14,0,0,0,0,23,0,5569,0,1,0,0,-84,9,93,43,FALSE,0,23,Left-Back,9/7/1986,32,England,AFC Bournemouth,Premier League,2019/2020,2019,2
10133,Oliver Skipp,0,0,0,0,0,352,229,0,0,0,0,2020-01-18T12:30:00Z,0,18,0,0,0,0,23,0,40027,0,0,0,0,3165,5214,2049,43,FALSE,0,23,Defensive Midfield,9/16/2000,18,England,Tottenham Hotspur,Premier League,2019/2020,2019,3
10134,Scott McTominay,0,0,0,0,0,248,224,0,0,0,0,2020-01-19T16:30:00Z,0,10,0,0,0,0,23,0,83054,0,2,0,0,-10136,116,10252,49,FALSE,0,23,Central Midfield,12/8/1996,22,Scotland,Manchester United,Premier League,2019/2020,2019,3
10135,Christoph Zimmermann,0,1,24,1,0.1,275,227,0,0,1.2,11.6,2020-01-18T15:00:00Z,90,3,0,0,0,0,23,0,3079,0,1,0,7,47,328,281,44,TRUE,0,23,Centre-Back,1/12/1993,26,Germany,Norwich City,Premier League,2019/2020,2019,2
10136,Billy Sharp,0,0,2,0,0,298,221,0,0,0,0,2020-01-18T15:00:00Z,34,1,0,0,0,0,23,0,21575,1,1,0,1,-167,221,388,56,FALSE,0,23,Centre-Forward,2/5/1986,33,England,Sheffield United,Premier League,2019/2020,2019,5
10137,Leon Balogun,0,0,0,0,0,40,222,0,0,0,0,2020-01-18T15:00:00Z,0,2,0,0,0,0,23,0,4038,1,1,0,0,-22,41,63,44,TRUE,0,23,Centre-Back,6/28/1988,31,Nigeria,Brighton & Hove Albion,Premier League,2019/2020,2019,2
10138,Tyrick Mitchell,0,0,0,0,0,579,225,0,0,0,0,2020-01-18T15:00:00Z,0,11,0,0,0,0,23,0,1534,2,2,0,0,10,144,134,40,FALSE,0,23,Left-Back,9/1/1999,19,England,Crystal Palace,Premier League,2019/2020,2019,2
10139,Bailey Peacock-Farrell,0,0,0,0,0,495,223,0,0,0,0,2020-01-19T14:00:00Z,0,9,0,0,0,0,23,0,5478,1,2,0,0,-23,63,86,44,TRUE,0,23,Goalkeeper,10/29/1996,22,Northern Ireland,Burnley FC,Premier League,2019/2020,2019,1
10140,James Maddison,0,0,14,0,62.2,171,223,2,0,11.9,15,2020-01-19T14:00:00Z,90,5,0,0,0,0,23,0,1932468,1,2,42,2,-47142,96858,144000,77,FALSE,0,23,Attacking Midfield,11/23/1996,22,England,Leicester City,Premier League,2019/2020,2019,4
10141,Leighton Baines,0,0,0,0,0,145,230,0,0,0,0,2020-01-18T15:00:00Z,0,19,0,0,0,0,23,0,12950,1,1,0,0,-432,287,719,49,FALSE,0,23,Left-Back,12/11/1984,34,England,Everton FC,Premier League,2019/2020,2019,2
10142,Adam Idah,0,0,0,0,0,538,227,0,0,0,0,2020-01-18T15:00:00Z,0,3,0,0,0,0,23,0,9916,0,1,0,0,100,1186,1086,44,TRUE,0,23,Centre-Forward,2/11/2001,18,Ireland,Norwich City,Premier League,2019/2020,2019,5
10143,Mark Noble,0,1,24,0,27.1,396,230,1,0,5.5,24.6,2020-01-18T15:00:00Z,90,8,0,0,0,0,23,0,77373,1,1,3,3,25273,32139,6866,50,TRUE,0,23,Central Midfield,5/8/1987,32,England,West Ham United,Premier League,2019/2020,2019,3
10144,Joel Matip,0,0,0,0,0,185,224,0,0,0,0,2020-01-19T16:30:00Z,0,12,0,0,0,0,23,0,86048,0,2,0,0,-1088,264,1352,52,TRUE,0,23,Centre-Back,8/8/1991,27,Cameroon,Liverpool FC,Premier League,2019/2020,2019,2
10145,Michael Obafemi,0,0,0,0,0,314,228,0,0,0,0,2020-01-18T15:00:00Z,0,20,0,0,0,0,23,0,13623,3,2,0,0,-208,418,626,49,TRUE,0,23,Centre-Forward,7/6/2000,18,Ireland,Southampton FC,Premier League,2019/2020,2019,5
10146,Mathew Ryan,0,0,14,0,0,47,222,1,0,1.7,17.4,2020-01-18T15:00:00Z,90,2,0,0,0,0,23,2,1354628,1,1,0,2,67617,94836,27219,49,TRUE,0,23,Goalkeeper,4/8/1992,27,Australia,Brighton & Hove Albion,Premier League,2019/2020,2019,1
10147,Harvey Barnes,0,0,25,0,35.7,172,223,2,1,13.7,44.6,2020-01-19T14:00:00Z,90,5,0,0,0,0,23,0,38590,1,2,57,7,-2919,1089,4008,59,FALSE,0,23,Left Midfield,12/9/1997,21,England,Leicester City,Premier League,2019/2020,2019,3
10148,John Egan,0,0,16,0,0.6,295,221,1,0,1.5,12,2020-01-18T15:00:00Z,90,1,0,0,0,0,23,0,80281,1,1,2,2,9646,15119,5473,45,FALSE,0,23,Centre-Back,10/20/1992,26,Ireland,Sheffield United,Premier League,2019/2020,2019,2
10149,Christian Fuchs,0,0,12,0,7.2,163,223,2,0,2.5,18,2020-01-19T14:00:00Z,90,5,0,0,0,0,23,0,26537,1,2,0,1,-790,574,1364,43,FALSE,0,23,Left-Back,4/7/1986,33,Austria,Leicester City,Premier League,2019/2020,2019,2
10150,Ismaïla Sarr,0,0,10,1,56.3,525,229,0,0,9.1,12.8,2020-01-18T12:30:00Z,88,17,0,0,0,0,23,0,109140,0,0,22,3,27519,38895,11376,62,TRUE,0,23,Right Winger,2/25/1998,21,Senegal,Watford FC,Premier League,2019/2020,2019,4
10151,Gavin Kilkenny,0,0,0,0,0,565,227,0,0,0,0,2020-01-18T15:00:00Z,0,14,0,0,0,0,23,0,286,0,1,0,0,5,38,33,45,FALSE,0,23,Central Midfield,2/1/2000,19,Ireland,AFC Bournemouth,Premier League,2019/2020,2019,3
10152,Jonas Lössl,0,0,0,0,0,479,230,0,0,0,0,2020-01-18T15:00:00Z,0,19,0,0,0,0,23,0,20580,1,1,0,0,-338,36,374,43,FALSE,0,23,Goalkeeper,2/1/1989,30,Denmark,Everton FC,Premier League,2019/2020,2019,1
10153,Robert Snodgrass,1,0,19,0,25.1,393,230,1,0,7.9,20.6,2020-01-18T15:00:00Z,90,8,0,0,0,0,23,0,32639,1,1,33,5,2929,6428,3499,52,TRUE,0,23,Right Winger,9/7/1987,31,Scotland,West Ham United,Premier League,2019/2020,2019,4
10154,Reece James,0,2,32,1,36.1,506,226,0,0,6.1,24.4,2020-01-18T17:30:00Z,74,13,0,0,0,0,23,0,48196,0,1,0,8,26735,29489,2754,50,FALSE,0,23,Right-Back,12/8/1999,19,England,Chelsea FC,Premier League,2019/2020,2019,2
10155,Mason Greenwood,0,0,2,0,0.7,234,224,1,0,0.3,0,2020-01-19T16:30:00Z,16,10,0,0,0,0,23,0,903731,0,2,2,1,33969,83385,49416,43,FALSE,0,23,Right Winger,10/1/2001,17,England,Manchester United,Premier League,2019/2020,2019,4
10156,Jairo Riedewald,0,0,7,0,3.5,539,225,2,0,1.8,14.8,2020-01-18T15:00:00Z,87,11,0,0,0,0,23,0,1294,2,2,0,2,191,299,108,45,FALSE,0,23,Centre-Back,9/9/1996,22,Netherlands,Crystal Palace,Premier League,2019/2020,2019,2
10157,Phil Jones,0,0,0,0,0,231,224,0,0,0,0,2020-01-19T16:30:00Z,0,10,0,0,0,0,23,0,10900,0,2,0,0,-145,108,253,48,FALSE,0,23,Centre-Back,2/21/1992,27,England,Manchester United,Premier League,2019/2020,2019,2
10158,Cheikhou Kouyaté,0,0,6,0,0.4,139,225,2,0,1,5.6,2020-01-18T15:00:00Z,90,11,0,0,0,0,23,0,17740,2,2,4,2,418,1543,1125,49,FALSE,0,23,Defensive Midfield,12/21/1989,29,Senegal,Crystal Palace,Premier League,2019/2020,2019,3
10159,Sung-yueng Ki,0,0,0,0,0,268,226,0,0,0,0,2020-01-18T17:30:00Z,0,6,0,0,0,0,23,0,3549,0,1,0,0,-50,4,54,47,TRUE,0,23,Defensive Midfield,1/24/1989,30,"Korea, South",Newcastle United,Premier League,2019/2020,2019,3
10160,Aaron Lennon,0,0,3,0,0,430,223,0,0,0,0,2020-01-19T14:00:00Z,1,9,0,0,0,0,23,0,6104,1,2,0,1,126,258,132,46,TRUE,0,23,Right Winger,4/16/1987,32,England,Burnley FC,Premier League,2019/2020,2019,4
10161,Jeffrey Schlupp,0,0,0,0,0,137,225,0,0,0,0,2020-01-18T15:00:00Z,0,11,0,0,0,0,23,0,6247,2,2,0,0,-309,8,317,54,FALSE,0,23,Left Midfield,12/23/1992,26,Ghana,Crystal Palace,Premier League,2019/2020,2019,3
10162,Conor Hourihane,0,0,1,0,14.2,28,222,0,0,1.6,2.2,2020-01-18T15:00:00Z,4,4,0,0,0,0,23,0,12610,1,1,0,0,-768,251,1019,57,FALSE,1,23,Central Midfield,2/2/1991,28,Ireland,Aston Villa,Premier League,2019/2020,2019,3
10163,Claudio Bravo,0,0,0,0,0,213,225,0,0,0,0,2020-01-18T15:00:00Z,0,7,0,0,0,0,23,0,24198,2,2,0,0,-2352,324,2676,48,TRUE,0,23,Goalkeeper,4/13/1983,36,Chile,Manchester City,Premier League,2019/2020,2019,1
10164,Nathan Holland,0,0,0,0,0,568,230,0,0,0,0,2020-01-18T15:00:00Z,0,8,0,0,0,0,23,0,377,1,1,0,0,-69,20,89,45,TRUE,0,23,Left Winger,6/19/1998,21,England,West Ham United,Premier League,2019/2020,2019,4
10165,Lewis Dunk,0,0,12,0,10.7,42,222,1,0,4.6,13,2020-01-18T15:00:00Z,90,2,0,0,0,0,23,0,1098403,1,1,22,1,65395,99922,34527,48,TRUE,1,23,Centre-Back,11/21/1991,27,England,Brighton & Hove Albion,Premier League,2019/2020,2019,2
10166,Pontus Dahlberg,0,0,0,0,0,367,229,0,0,0,0,2020-01-18T12:30:00Z,0,17,0,0,0,0,23,0,8726,0,0,0,0,-61,51,112,43,TRUE,0,23,Goalkeeper,1/21/1999,20,Sweden,Watford FC,Premier League,2019/2020,2019,1
10167,Rhian Brewster,0,0,0,0,0,464,224,0,0,0,0,2020-01-19T16:30:00Z,0,12,0,0,0,0,23,0,35238,0,2,0,0,-59,2981,3040,42,TRUE,0,23,Centre-Forward,4/1/2000,19,England,Liverpool FC,Premier League,2019/2020,2019,5
10168,Ross Barkley,0,0,5,0,4.3,117,226,1,0,1.4,3.2,2020-01-18T17:30:00Z,22,13,0,0,0,0,23,0,91649,0,1,6,1,-156,588,744,56,FALSE,0,23,Central Midfield,12/5/1993,25,England,Chelsea FC,Premier League,2019/2020,2019,3
10169,Morgan Gibbs-White,0,0,0,0,0,416,228,0,0,0,0,2020-01-18T15:00:00Z,0,16,0,0,0,0,23,0,3843,3,2,0,0,53,139,86,47,FALSE,0,23,Central Midfield,1/27/2000,19,England,Wolverhampton Wanderers,Premier League,2019/2020,2019,3
10170,Willy Boly,0,0,0,0,0,405,228,0,0,0,0,2020-01-18T15:00:00Z,0,16,0,0,0,0,23,0,145091,3,2,0,0,-3407,26,3433,48,FALSE,0,23,Centre-Back,2/3/1991,28,France,Wolverhampton Wanderers,Premier League,2019/2020,2019,2
10171,Jack Grealish,0,3,27,0,18.5,29,222,1,1,8.3,33.4,2020-01-18T15:00:00Z,90,4,0,0,0,0,23,0,1450069,1,1,31,10,86659,171361,84702,65,FALSE,0,23,Left Winger,9/10/1995,23,England,Aston Villa,Premier League,2019/2020,2019,4
10172,Luke Freeman,0,0,0,0,0,441,221,0,0,0,0,2020-01-18T15:00:00Z,0,1,0,0,0,0,23,0,4953,1,1,0,0,-42,130,172,51,FALSE,0,23,Attacking Midfield,3/22/1992,27,England,Sheffield United,Premier League,2019/2020,2019,4
10173,Kelland Watts,0,0,0,0,0,599,226,0,0,0,0,2020-01-18T17:30:00Z,0,6,0,0,0,0,23,0,335,0,1,0,0,147,179,32,40,TRUE,0,23,Centre-Back,11/3/1999,19,England,Newcastle United,Premier League,2019/2020,2019,2
10174,James McArthur,0,0,17,0,11.5,138,225,2,0,4.6,34.8,2020-01-18T15:00:00Z,90,11,0,0,0,0,23,0,46921,2,2,0,1,-1870,612,2482,52,FALSE,1,23,Central Midfield,10/7/1987,31,Scotland,Crystal Palace,Premier League,2019/2020,2019,3
10175,Grant Hanley,0,0,5,0,0,277,227,0,0,1,10.4,2020-01-18T15:00:00Z,12,3,0,0,0,0,23,0,146613,0,1,0,1,-3290,4629,7919,40,TRUE,0,23,Centre-Back,11/20/1991,27,Scotland,Norwich City,Premier League,2019/2020,2019,2
10176,Chris Mepham,0,0,0,0,0,61,227,0,0,0,0,2020-01-18T15:00:00Z,0,14,0,0,0,0,23,0,54399,0,1,0,0,-5623,9,5632,43,FALSE,0,23,Centre-Back,11/5/1997,21,Wales,AFC Bournemouth,Premier League,2019/2020,2019,2
10177,Alex Oxlade-Chamberlain,0,0,9,1,6.6,193,224,0,0,3.8,16.8,2020-01-19T16:30:00Z,65,12,0,0,0,0,23,0,28953,0,2,15,3,1178,2103,925,62,TRUE,0,23,Central Midfield,8/15/1993,25,England,Liverpool FC,Premier League,2019/2020,2019,3
10178,Christian Saydee,0,0,0,0,0,564,227,0,0,0,0,2020-01-18T15:00:00Z,0,14,0,0,0,0,23,0,370,0,1,0,0,6,53,47,45,FALSE,0,23,Midfielder,5/10/2002,17,Liberia,AFC Bournemouth,Premier League,2019/2020,2019,3
10179,Emiliano Buendía,0,0,14,1,52.3,283,227,0,0,11.8,18.2,2020-01-18T15:00:00Z,90,3,0,0,0,0,23,0,68560,0,1,47,2,4761,8818,4057,60,TRUE,1,23,Right Winger,12/25/1996,22,Argentina,Norwich City,Premier League,2019/2020,2019,4
10180,Lucas Digne,0,0,20,0,66.3,141,230,1,0,9.8,27.4,2020-01-18T15:00:00Z,90,19,0,0,0,0,23,0,925165,1,1,4,2,56357,72705,16348,57,FALSE,0,23,Left-Back,7/20/1993,25,France,Everton FC,Premier League,2019/2020,2019,2
10181,Virgil van Dijk,0,3,44,1,0.4,183,224,0,1,7.6,55,2020-01-19T16:30:00Z,90,12,0,0,0,0,23,0,2959715,0,2,21,15,24370,70071,45701,64,TRUE,0,23,Centre-Back,7/8/1991,27,Netherlands,Liverpool FC,Premier League,2019/2020,2019,2
10182,Henri Lansbury,0,0,0,0,0,35,222,0,0,0,0,2020-01-18T15:00:00Z,0,4,0,0,0,0,23,0,31402,1,1,0,0,-1071,88,1159,44,FALSE,0,23,Central Midfield,10/12/1990,28,England,Aston Villa,Premier League,2019/2020,2019,3
10183,Michael Verrips,0,0,0,0,0,521,221,0,0,0,0,2020-01-18T15:00:00Z,0,1,0,0,0,0,23,0,3060,1,1,0,0,-59,21,80,44,FALSE,0,23,Goalkeeper,12/3/1996,22,Netherlands,Sheffield United,Premier League,2019/2020,2019,1
10184,Michail Antonio,0,0,0,0,0,389,230,0,0,0,0,2020-01-18T15:00:00Z,0,8,0,0,0,0,23,0,49594,1,1,0,0,-2569,81,2650,69,TRUE,0,23,Centre-Forward,3/28/1990,29,England,West Ham United,Premier League,2019/2020,2019,5
10185,Steve Cook,0,0,-8,0,0,58,227,1,0,0,0,2020-01-18T15:00:00Z,30,14,0,0,0,1,23,0,19037,0,1,0,-2,-309,796,1105,50,FALSE,0,23,Centre-Back,4/19/1991,28,England,AFC Bournemouth,Premier League,2019/2020,2019,2
10186,Stuart Armstrong,0,0,5,0,1.4,323,228,2,0,1.4,4,2020-01-18T15:00:00Z,70,20,0,0,0,0,23,0,9081,3,2,9,2,2619,3065,446,52,TRUE,0,23,Attacking Midfield,3/30/1992,27,Scotland,Southampton FC,Premier League,2019/2020,2019,4
10187,Juan Foyth,0,0,0,0,0,335,229,0,0,0,0,2020-01-18T12:30:00Z,0,18,0,0,0,0,23,0,3097,0,0,0,0,-83,48,131,49,FALSE,0,23,Centre-Back,1/12/1998,21,Argentina,Tottenham Hotspur,Premier League,2019/2020,2019,2
10188,Yves Bissouma,0,0,0,0,0,53,222,0,0,0,0,2020-01-18T15:00:00Z,0,2,0,0,0,0,23,0,1289,1,1,0,0,6,80,74,50,TRUE,0,23,Central Midfield,8/30/1996,22,Mali,Brighton & Hove Albion,Premier League,2019/2020,2019,3
10189,Cenk Tosun,0,1,33,1,2.8,146,225,0,1,9.3,40,2020-01-18T15:00:00Z,80,11,0,0,0,0,23,0,8835,2,2,50,7,364,655,291,57,FALSE,0,23,Centre-Forward,6/7/1991,28,Turkey,Everton FC,Premier League,2019/2020,2019,5
